Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2341790,27-Jun-22,Louisiana,Baton Rouge,2000 block of Sherwood St,0,1,N/A
2341463,27-Jun-22,Michigan,Kalamazoo,1100 block of Cadillac St,0,1,N/A
2341491,27-Jun-22,California,Los Angeles,N/A,0,1,N/A
2341430,27-Jun-22,Indiana,Indianapolis,Manor Court,0,1,N/A
2342211,26-Jun-22,South Carolina,Ruffin,700 block of Red Root Rd,0,1,N/A
2340808,26-Jun-22,District of Columbia,Washington,100 Block of 56th Pl SE,0,1,N/A
2341773,26-Jun-22,Texas,Pasadena,3823 Red Bluff Rd,2,1,N/A
2340769,26-Jun-22,District of Columbia,Washington,800 block of Quincy St NW,1,2,N/A
2340696,26-Jun-22,Texas,Winona,18005 FM 2767,0,5,N/A
2341938,26-Jun-22,Pennsylvania,Philadelphia,1900 block of Brill St,0,1,N/A
2341875,26-Jun-22,Michigan,Pontiac,585 Auburn Ave,0,1,N/A
2340685,26-Jun-22,New Jersey,Paterson,Madison St and Essex St,0,5,N/A
2341441,26-Jun-22,Washington,Seattle,10th Ave S and S Jackson St,0,2,N/A
2340409,26-Jun-22,Washington,Tacoma,4500 block of S Tacoma Way,0,8,N/A
2341195,26-Jun-22,Virginia,Portsmouth,N/A,0,1,N/A
2340235,25-Jun-22,Illinois,Chicago,1500 block of E 75th St,0,1,N/A
2340125,25-Jun-22,Nevada,North Las Vegas,1600 block of Stocker St,0,2,N/A
2339761,25-Jun-22,Texas,Houston,4207 Madden St,2,2,N/A
2340718,25-Jun-22,Maryland,Baltimore,Marquette Rd and St Regis Rd,0,1,N/A
2340347,25-Jun-22,Minnesota,Minneapolis,SE Main St and 6th Ave SE,0,4,N/A
2340527,25-Jun-22,Pennsylvania,York,W Maple St and Lafayette St,1,1,N/A
2341234,25-Jun-22,California,Oakland,700 block of 32nd St,0,1,N/A
2341101,25-Jun-22,Maryland,Reistertown,Westminster Pike and Main St,0,2,N/A
2340343,25-Jun-22,North Carolina,Wilmington,400 block of N 30th St,0,1,N/A
2339866,24-Jun-22,Virginia,Hopewell,Elm St and Arlington Rd,2,2,N/A
2339373,24-Jun-22,Illinois,Chicago,E 81st St and S King Dr,0,3,N/A
2339977,24-Jun-22,Georgia,Lagrange,1009 Hogansville Rd,1,2,N/A
2338897,24-Jun-22,Pennsylvania,Philadelphia,1725 Bridge St,0,1,N/A
2338934,24-Jun-22,Illinois,Chicago,8000 block of S Stewart Ave,0,1,N/A
2339384,24-Jun-22,Delaware,Wilmington,Tatnall St and W 24th St,0,3,N/A
2339526,24-Jun-22,Michigan,Detroit,McKinney St and Haverhill St,0,2,N/A
2338617,23-Jun-22,Alabama,Hartselle,Frost St and Crestline St,0,1,N/A
2339970,23-Jun-22,Pennsylvania,Philadelphia,1700 block of Bridge St,0,1,N/A
2338659,23-Jun-22,New York,Syracuse,1300 S State St,0,1,N/A
2338392,23-Jun-22,Missouri,Saint Louis (University City),7380 Olive Blvd,0,1,N/A
2339843,23-Jun-22,California,Napa,Riverside Dr and Oak St,0,1,N/A
2338027,23-Jun-22,Indiana,Indianapolis,Belhaven Place,0,2,N/A
2338988,23-Jun-22,Illinois,Chicago,1800 block of W 46th St,0,1,N/A
2338986,23-Jun-22,Illinois,Chicago,1900 block of S Drake Ave,0,1,N/A
2339424,23-Jun-22,Wisconsin,Milwaukee,W Hampton Ave and N 80th St,0,1,N/A
2337839,22-Jun-22,Pennsylvania,Erie,W 4th St  and Cherry St,0,1,N/A
2338259,22-Jun-22,Pennsylvania,Philadelphia,2100 block of N 5th St,0,1,N/A
2337207,22-Jun-22,Illinois,Chicago,8000 block of S Harvard Ave,0,1,N/A
2337005,22-Jun-22,Ohio,Columbus,1200 block of Crestwood Ave,0,1,N/A
2337424,21-Jun-22,Connecticut,New Haven,Foote St,0,1,N/A
2337279,21-Jun-22,Illinois,Rockford,1400 block of 5th Ave,0,3,N/A
2337270,21-Jun-22,Illinois,Rockford,1200 block of Willow Grove St,0,1,N/A
2337083,21-Jun-22,Wisconsin,Milwaukee,N Sherman Blvd and W North Ave,0,1,N/A
2336217,21-Jun-22,Maryland,Baltimore,N/A,0,1,N/A
2336916,21-Jun-22,Maryland,Riverdale,6011 66th Ave,0,1,N/A
2337885,21-Jun-22,Washington,Kirkland,11700 block of NE 150th Pl,0,3,N/A
2337851,21-Jun-22,Missouri,Saint Louis,St Louis Ave and Bishop P L Scott Ave,0,1,N/A
2336036,20-Jun-22,New York,Elmira,200 block of Franklin St,0,1,N/A
2335131,20-Jun-22,Illinois,Chicago,8500 block of S Peoria St,0,3,N/A
2336153,20-Jun-22,Illinois,Rockford,600 block of Ranger St,0,1,N/A
2335139,20-Jun-22,Illinois,Chicago,2100 block of S Lawndale Ave,1,1,N/A
2336102,20-Jun-22,Delaware,Wilmington,300 block of S Jackson St,0,3,N/A
2336088,20-Jun-22,Texas,Houston,8800 block of Brae Acres Rd,0,1,N/A
2334639,19-Jun-22,Ohio,Ashville,10600 block of Ashville Pike,0,1,N/A
2335111,19-Jun-22,Indiana,Indianapolis,1 Monument Cir,0,2,N/A
2334512,19-Jun-22,Florida,Miami,US-1 and SW 22nd Ave,0,5,N/A
2334367,19-Jun-22,Ohio,Columbus,920 N High St,0,3,N/A
2335118,19-Jun-22,Oregon,Portland,NW Second Ave and NW Davis St,0,1,N/A
2334220,18-Jun-22,Alabama,Birmingham,900 block of 3rd St N,0,2,N/A
2335886,18-Jun-22,Texas,Round Rock,1700 block of Onion Creek Village Dr,0,1,N/A
2334587,18-Jun-22,Georgia,Lakeland,US-221 N,1,2,N/A
2333687,18-Jun-22,Texas,Houston,6700 block of Ave P,0,2,N/A
2334285,18-Jun-22,Kentucky,Owensboro,Poplar St and W Fifth St,0,1,N/A
2334791,18-Jun-22,Wisconsin,Milwaukee,5713 N 97th St,0,1,N/A
2333605,17-Jun-22,Wisconsin,Milwaukee,W Burleigh St and N 24th St,0,2,N/A
2333350,17-Jun-22,Pennsylvania,Philadelphia,56th St and Pentridge St,0,1,N/A
2333917,17-Jun-22,Texas,Fort Worth,3254 Las Vegas Trl,0,1,N/A
2333912,17-Jun-22,Missouri,Jefferson City,600 block of Ohio St,0,1,N/A
2333635,17-Jun-22,Texas,Fort Worth,2200 block of E Loop 820,0,1,N/A
2333450,17-Jun-22,Iowa,Waterloo,500 block of Pleasant St,0,1,N/A
2333738,17-Jun-22,Illinois,Chicago,8800 block of S Mackinaw Ave,0,1,N/A
2334083,17-Jun-22,Massachusetts,Pittsfield,400 block of Tyler St,0,1,N/A
2333511,16-Jun-22,New York,Rochester,1500 block of Dewey Ave,0,1,N/A
2332633,16-Jun-22,Illinois,Chicago,9200 block of S Halstead St,0,3,N/A
2332904,16-Jun-22,Louisiana,Crowley,200 Kathy Meadows Ln,1,2,N/A
2331779,15-Jun-22,Tennessee,Memphis,Castalia St and Dianne Cove,0,1,N/A
2333485,15-Jun-22,Wisconsin,Madison,Freeport Rd and Reetz Rd,0,1,N/A
2331660,15-Jun-22,Florida,Tampa,N 11th St and E Seward St,0,1,N/A
2332452,15-Jun-22,Kansas,Kansas City,3500 block of Shawnee Dr,0,3,N/A
2331635,15-Jun-22,Michigan,Lansing,W Willow St and N Martin Luther King Jr Blvd,0,1,N/A
2331139,15-Jun-22,Ohio,Cincinnati (Cheviot),3746 Dina Ave,1,1,N/A
2331881,15-Jun-22,Ohio,Columbus,1888 Fairmont Ave,1,2,N/A
2332992,15-Jun-22,Florida,Lutz,23673 FL-54,0,1,N/A
2332095,15-Jun-22,Illinois,Chicago,9700 block of S Greenwood Ave,0,1,N/A
2332975,15-Jun-22,Florida,Lakeland,Old Rd 37,0,1,N/A
2331962,15-Jun-22,Mississippi,Biloxi,1600 block of Irish Hill Dr,0,1,N/A
2333711,15-Jun-22,Mississippi,Tupelo,Lumpkin Ave,0,1,N/A
2331807,14-Jun-22,Pennsylvania,Dauphin,100 block of Elizabeth Ave,0,1,N/A
2330659,14-Jun-22,Maryland,Capitol Heights,Walker Mill Rd and Addison Rd S,0,1,N/A
2330063,14-Jun-22,Texas,Houston,1221 Redford St,0,3,N/A
2330583,14-Jun-22,Oklahoma,Tulsa,1111 E 60th St,0,1,N/A
2331018,14-Jun-22,Georgia,Metter,N Leroy St,1,1,N/A
2331109,14-Jun-22,Texas,Austin,3400 block of Palm Way,0,1,N/A
2331152,14-Jun-22,Ohio,Cleveland,Dublin Ave and E 176th St,0,1,N/A
2333178,14-Jun-22,Texas,Ennis,300 block of W Waco St,0,1,N/A
2331102,14-Jun-22,Michigan,Grand Rapids,1100 block of Prince St SE,0,2,N/A
2331520,14-Jun-22,Oklahoma,Tulsa,2171 N Hartford Ave,0,2,N/A
2330930,13-Jun-22,Kentucky,Owensboro,800 block of Poindexter St,0,1,N/A
2330510,13-Jun-22,Tennessee,Chattanooga,500 block of Shawnee Trail,0,1,N/A
2329823,13-Jun-22,Illinois,Chicago,9100 block of S Drexel Ave,0,1,N/A
2329801,13-Jun-22,New York,Bronx,Astor Ave and Holland Ave,0,1,N/A
2330271,13-Jun-22,Illinois,Chicago,7300 block of S Kenwood Ave,0,1,N/A
2330041,13-Jun-22,Pennsylvania,Philadelphia,811 Adams St,0,1,N/A
2330596,13-Jun-22,California,Berkeley,600 block of Channing Way,0,1,N/A
2329682,13-Jun-22,Illinois,Chicago,5600 block of S Central Park Ave,0,1,N/A
2329143,13-Jun-22,Wisconsin,Milwaukee,2400 block of N 38th St,0,1,N/A
2333384,13-Jun-22,Texas,Sherman,221 Archer Cir,1,1,N/A
2331460,13-Jun-22,Nevada,Las Vegas,Durango Dr and Vegas Dr,0,1,N/A
2329558,13-Jun-22,Texas,San Antonio,4141 I-10 Frontage Rd,0,1,N/A
2329019,13-Jun-22,Missouri,Saint Louis,3500 block of S Spring Ave,0,2,N/A
2330092,13-Jun-22,Delaware,New Castle,1200 West Ave,0,1,N/A
2330039,13-Jun-22,Ohio,Columbus,W Broad St and N Warren Ave,0,1,N/A
2329852,13-Jun-22,Alabama,Birmingham,1237 Beacon Pkwy E,1,2,N/A
2328858,12-Jun-22,Illinois,Chicago,800 block of N Drake Ave,0,1,N/A
2328761,12-Jun-22,Wisconsin,Milwaukee,2300 block of W Roosevelt Dr,0,1,N/A
2328904,12-Jun-22,Pennsylvania,Pittsburgh,Rose St and Elmore St,0,1,N/A
2328971,12-Jun-22,Pennsylvania,Philadelphia,300 block of E Westmoreland St,0,2,N/A
2328519,12-Jun-22,Texas,San Antonio,5627 Culebra Rd,0,1,N/A
2328922,12-Jun-22,Georgia,Decatur,4919 Flat Shoals Pkwy,1,1,N/A
2330233,12-Jun-22,Georgia,Bainbridge,100 block of Penelope Dr,0,2,N/A
2329346,12-Jun-22,District of Columbia,Washington,600 block of 21st St NE,0,1,N/A
2328532,12-Jun-22,Michigan,Roseville,27000 block of Kelly St,0,4,N/A
2329083,12-Jun-22,Ohio,Cleveland,5900 block of White St,0,1,N/A
2329979,12-Jun-22,Louisiana,New Orleans,Avon Park Blvd and Curran Rd,0,1,N/A
2328031,11-Jun-22,New York,Newburgh,29 S Water St,0,1,N/A
2328684,11-Jun-22,Illinois,Decatur,W Leafland Ave and N Oakland Ave,0,1,N/A
2328188,11-Jun-22,Washington,Yakima,600 block of Pleasant Ave,0,3,N/A
2328124,11-Jun-22,Texas,Houston,5400 block of Rand St,0,2,N/A
2328352,11-Jun-22,Georgia,Macon,2400 block of Recreation Rd,0,1,N/A
2328089,11-Jun-22,New York,Brooklyn,264 Essex St,0,3,N/A
2329272,11-Jun-22,Indiana,Goshen,N/A,0,1,N/A
2328176,11-Jun-22,Illinois,Chicago,1100 block of W Garfield Blvd,0,1,N/A
2327991,11-Jun-22,Kentucky,Louisville,1101 River Rd,0,6,N/A
2327190,10-Jun-22,Kentucky,Lexington,6th St and Pemberton St,0,1,N/A
2326957,10-Jun-22,Pennsylvania,Philadelphia,800 block of Bridge St,1,1,N/A
2339403,10-Jun-22,New Mexico,Albuquerque,2100 block of Dorothy St,0,1,N/A
2326880,10-Jun-22,Delaware,Wilmington,100 block of W 26th St,0,1,N/A
2327499,10-Jun-22,Florida,Tampa,E Diana St and N 32nd St,0,1,N/A
2327308,10-Jun-22,Louisiana,Monroe,1101 Richwood Rd,0,2,N/A
2327181,09-Jun-22,Michigan,Kalamazoo,1000 block of Interfaith Blvd,0,1,N/A
2325886,09-Jun-22,Illinois,Chicago,4700 block of W Wellington Ave,0,2,N/A
2326721,09-Jun-22,Kansas,Wichita,E Pawnee St and S Laura St,0,1,N/A
2326570,09-Jun-22,Texas,Clute,947 Stratton Ridge Rd,0,1,N/A
2326452,09-Jun-22,Ohio,Canton,1400 block of 13th St SE,0,1,N/A
2326518,09-Jun-22,Ohio,Toledo,4100 block of Amsterdam Rd,0,1,N/A
2327322,09-Jun-22,Louisiana,New Orleans,1900 block of Hendee St,1,1,N/A
2327170,09-Jun-22,Louisiana,New Orleans,Marques Rd and Chef Menteur Hwy,0,2,N/A
2324906,08-Jun-22,Connecticut,New Haven,Goffe St and Orchard St,0,1,N/A
2324798,08-Jun-22,Ohio,Dayton,1900 block of Republic Dr,0,1,N/A
2324777,08-Jun-22,Wisconsin,Milwaukee,N/A,0,1,N/A
2325472,08-Jun-22,Nevada,North Las Vegas,3200 block of Fountain Falls Way,0,2,N/A
2324468,08-Jun-22,Texas,El Paso,6900 block of Canyon View Ln,0,1,N/A
2326194,08-Jun-22,Louisiana,New Orleans,1900 block of Hendee St,1,1,N/A
2323906,07-Jun-22,Ohio,Cleveland,4071 Lee Rd,0,3,N/A
2323864,07-Jun-22,Ohio,Columbus,5000 block of E Livingston Ave,0,1,N/A
2323792,07-Jun-22,Ohio,Akron,Allyn St and Power St,0,1,N/A
2323547,07-Jun-22,South Carolina,Dillon,Coreys Ct,1,1,N/A
2336360,07-Jun-22,Georgia,Lawrenceville,Great Shoals Cir,0,1,N/A
2324582,07-Jun-22,California,Oakland,98th Ave and Edes Ave,0,1,N/A
2324504,07-Jun-22,Illinois,Chicago,6900 block of S Perry Ave,0,1,N/A
2324458,07-Jun-22,Texas,Hurst,3000 block of Trinity Lakes Dr,0,1,N/A
2323441,07-Jun-22,Wisconsin,Milwaukee,4500 block of W Eggert Pl,0,1,N/A
2324430,07-Jun-22,Pennsylvania,Philadelphia,2700 block of Hutchinson St,0,2,N/A
2324243,07-Jun-22,New York,Corona (Queens),205-21 113th Rd,0,1,N/A
2324381,07-Jun-22,Pennsylvania,Philadelphia,4400 block of N 16th St,0,2,N/A
2324496,07-Jun-22,Illinois,Chicago,13000 block of S Champlain Ave,0,4,N/A
2325199,07-Jun-22,Oklahoma,Oklahoma City,5454 N Meridian Ave,0,2,N/A
2323472,06-Jun-22,Missouri,Springfield,2660 N Grant Ave,1,1,N/A
2322650,06-Jun-22,Florida,Tampa,E Columbus Dr and N Avenida Republica de Cuba,1,1,N/A
2324358,06-Jun-22,Florida,Ocala,3120 SE 10th Ave,0,1,N/A
2323359,06-Jun-22,Delaware,Wilmington,600 block of S Union St,0,1,N/A
2323357,06-Jun-22,Pennsylvania,Philadelphia,3900 block of N 7th St,0,1,N/A
2323348,06-Jun-22,Pennsylvania,Philadelphia,2000 block of N 19th St,0,3,N/A
2323245,06-Jun-22,Arkansas,Benton,6101 Alcoa Rd,0,1,N/A
2324128,06-Jun-22,New Jersey,Hoboken,4th St and Jackson St,0,1,N/A
2323213,06-Jun-22,New York,Staten Island,476 Richmond Terrace,0,1,N/A
2322893,06-Jun-22,Kentucky,Louisville,1149 River Rd,0,1,N/A
2321629,05-Jun-22,Illinois,Decatur,333 E Center St,1,1,N/A
2321970,05-Jun-22,Wisconsin,Milwaukee,9014 W Appleton Ave,0,1,N/A
2321532,05-Jun-22,Tennessee,Chattanooga,2125 McCallie Ave,2,12,N/A
2321983,05-Jun-22,South Carolina,Elloree,70 3 Bridges Rd,0,2,N/A
2321804,05-Jun-22,Texas,Wylie,2900 block of Jamestown Dr,0,1,N/A
2323048,05-Jun-22,North Carolina,Elizabeth City,900 block of Herrington Rd,1,1,N/A
2322081,05-Jun-22,Pennsylvania,Philadelphia,1400 block of S Taylor St,0,1,N/A
2322474,05-Jun-22,Delaware,Wilmington,900 block of Lombard St,0,3,N/A
2322455,05-Jun-22,Illinois,Chicago,2700 block of E 79th St,0,1,N/A
2323283,05-Jun-22,Washington,Pasco,101 W Columbia St,0,1,N/A
2323270,05-Jun-22,New York,Syracuse,1400 block of Midland Ave,0,1,N/A
2321593,04-Jun-22,South Carolina,Summerton,4193 St Paul Rd,1,7,N/A
2321935,04-Jun-22,Wisconsin,Milwaukee,2800 block of N 49th St,0,1,N/A
2320916,04-Jun-22,Maryland,Silver Spring,11225 Oak Leaf Dr,0,1,N/A
2323667,04-Jun-22,Washington,Bellingham,N/A,0,1,N/A
2323557,04-Jun-22,South Carolina,Darlington,Cashua Ferry Rd,0,1,N/A
2321529,04-Jun-22,Missouri,Saint Louis,N 8th St and Chestnut St,0,2,N/A
2320673,04-Jun-22,Texas,El Paso (Socorro),10851 Thunder Rd,0,5,N/A
2321266,04-Jun-22,Pennsylvania,Philadelphia,200 block of South St,3,11,N/A
2320618,04-Jun-22,Arizona,Phoenix,N 10th Ave and W Hatcher Rd,1,8,N/A
2320571,04-Jun-22,Illinois,Chicago,1365 N Hudson Ave,0,2,N/A
2322303,04-Jun-22,Virginia,Annandale,7300 block of Beverly Manor Dr,0,1,N/A
2321157,04-Jun-22,Kentucky,Louisville,4300 block of Fegenbush Ln,0,1,N/A
2323264,04-Jun-22,New York,Syracuse,700 block of Valley Dr,0,1,N/A
2322179,04-Jun-22,California,Visalia,2100 block of N Divisadero St,0,1,N/A
2321219,03-Jun-22,North Carolina,Goldsboro,N George St and Pearson St,1,1,N/A
2320324,03-Jun-22,Virginia,Richmond,400 block of N Laburnum Ave,0,1,N/A
2320437,03-Jun-22,Minnesota,Minneapolis,1721 University Ave SE,0,1,N/A
2320218,03-Jun-22,Michigan,Lansing,2900 block of Cabot Dr,0,1,N/A
2320361,03-Jun-22,Virginia,Chester,10960 block of Stepney Rd,1,5,N/A
2335456,03-Jun-22,Louisiana,Bossier City,4900 block of Dahlia Dr,0,1,N/A
2320729,03-Jun-22,Florida,Ocala,100 NW 23rd Ave,0,1,N/A
2320435,03-Jun-22,Texas,Houston,12500 block of Dunlap St,0,1,N/A
2321520,03-Jun-22,Missouri,Saint Louis,501 Chouteau Ave,0,2,N/A
2320644,03-Jun-22,Florida,Pensacola,1300 Block of N V St,0,2,N/A
2320499,03-Jun-22,Louisiana,Opelousas,Lastrapes St and Rice Ln,0,1,N/A
2321286,03-Jun-22,Pennsylvania,Philadelphia,Market Street,0,1,N/A
2320245,02-Jun-22,Michigan,Flint,3400 block of Herrick St,0,1,N/A
2319593,02-Jun-22,Virginia,Portsmouth,1100 block of Virginia Ave,0,1,N/A
2320213,02-Jun-22,Michigan,Lansing,Westmoreland Ave and Hyland St,0,1,N/A
2320060,02-Jun-22,Pennsylvania,Harrisburg,N 16th St and Helen St,0,2,N/A
2319941,02-Jun-22,Nevada,Sparks,1400 block of K St,0,1,N/A
2319704,02-Jun-22,Illinois,Chicago,8300 block of S Houston St,1,1,N/A
2318526,01-Jun-22,Illinois,Chicago,5300 block of W Madison St,0,1,N/A
2319372,01-Jun-22,California,Tracy,Tracy Blvd and Valpico Rd,1,1,N/A
2318430,01-Jun-22,California,Van Nuys,13000 Oxnard St,0,1,N/A
2318937,01-Jun-22,Texas,El Paso,100 block of Edith Dr,0,1,N/A
2318787,01-Jun-22,Ohio,Columbus,N/A,0,1,N/A
2318509,31-May-22,Illinois,Chicago,7600 block of S Marquette Ave,0,2,N/A
2318473,31-May-22,South Carolina,Beaufort,2505 North St,0,2,N/A
2317345,31-May-22,Illinois,Chicago,3944 W Gladys Ave,0,1,N/A
2317415,31-May-22,Indiana,Fort Wayne,1717 Andrew St,0,2,N/A
2318024,31-May-22,Pennsylvania,Philadelphia,5400 block of Trinity st,0,1,N/A
2317921,31-May-22,Maryland,Baltimore,1841 Pennsylvania Ave,0,1,N/A
2318846,31-May-22,Pennsylvania,Upper Darby,Larchwood Ave and West Chester Pike,0,1,N/A
2317782,31-May-22,Louisiana,Baton Rouge,Desoto Dr,0,1,N/A
2316671,30-May-22,Illinois,Chicago,7400 block of S Merrill Ave,0,1,N/A
2316656,30-May-22,Georgia,Brunswick,1600 block of L St,0,2,N/A
2318283,30-May-22,Ohio,Warren,Jefferson St SW and York Ave SW,0,1,N/A
2317190,30-May-22,Michigan,Ypsilanti,Merritt Rd and Stony Creek Rd,0,1,N/A
2316449,30-May-22,Ohio,Cleveland,7500 block of Decker Ave,0,1,N/A
2317074,30-May-22,Pennsylvania,Philadelphia,5400 block of Old York Rd,0,1,N/A
2317010,30-May-22,Georgia,Macon,2420 Pio Nono Ave,0,2,N/A
2317016,30-May-22,South Carolina,Charleston,America St and South St,0,9,N/A
2316801,30-May-22,Iowa,Des Moines,SE 4th St and McKinley Ave,0,2,N/A
2315903,30-May-22,Pennsylvania,Philadelphia,N Delaware Ave and E Tioga St,2,2,N/A
2316899,30-May-22,District of Columbia,Washington,400 block of Condon Terrace SE,0,1,N/A
2315756,30-May-22,Michigan,Detroit,6200 block of Michigan Ave,0,1,N/A
2317585,29-May-22,South Carolina,Lancaster,700 S Main St,0,1,N/A
2315621,29-May-22,Illinois,Decatur,800 block of W Elm St,0,1,N/A
2315432,29-May-22,Virginia,Nathalie,Golden Leaf Road,0,3,N/A
2315349,29-May-22,Maryland,Baltimore,1300 block of N Luzerne Ave,0,1,N/A
2315361,29-May-22,Nevada,Henderson,I-11 and Horizon Dr,0,7,N/A
2315259,29-May-22,New York,Brooklyn,252 Dumont Avenue,0,3,N/A
2315605,29-May-22,Arizona,Phoenix,N 58th St and W Windsor Ave,1,5,N/A
2317859,29-May-22,Iowa,Fort Dodge,613 N 22nd St,0,1,N/A
2315333,29-May-22,California,Merced,2600 block of Cowden Ave,1,3,N/A
2315978,29-May-22,Colorado,Denver,9651 Martin Luther King Jr Blvd,0,1,N/A
2315074,29-May-22,Illinois,Chicago,800 block of S Karlov Ave,0,5,N/A
2316880,29-May-22,Washington,Yakima,900 block of E Chestnut Ave,0,1,N/A
2315831,29-May-22,Virginia,Richmond,1300 block of Coalter Str,0,2,N/A
2315575,29-May-22,Pennsylvania,Philadelphia,4900 block of N 16th St,0,3,N/A
2314864,28-May-22,Texas,Laredo,4400 block of Exodus Dr,0,1,N/A
2314747,28-May-22,New York,Brooklyn,769 Hendrix St,0,1,N/A
2314991,28-May-22,Tennessee,Chattanooga,100 block of Cherry St,0,6,N/A
2314819,28-May-22,Maryland,Baltimore,Pratt St and Light St,1,2,N/A
2315338,28-May-22,California,Fresno,2233 N 1st St,1,3,N/A
2315417,28-May-22,Florida,Malabar,2500 block of Billie Ln,0,4,N/A
2318138,28-May-22,Ohio,Columbus,1700 block of Dysart Ave,0,1,N/A
2314479,28-May-22,Kentucky,Louisville,2100 block of Hale Ave,0,1,N/A
2314321,28-May-22,Georgia,Thomaston,205 Park Ln,1,2,N/A
2314498,28-May-22,Missouri,Saint Louis,Page Blvd and Vandeventer Ave,0,1,N/A
2314929,27-May-22,Louisiana,New Orleans,2700 block of Nashville St,0,2,N/A
2313988,27-May-22,Alabama,Anniston,1204 Front St,0,6,N/A
2314089,27-May-22,Mississippi,Jackson,2507 Prosperity St,0,1,N/A
2315727,27-May-22,Arkansas,Magnolia,US-79,0,1,N/A
2314036,26-May-22,Michigan,Kalamazoo,4310 Stadium Dr,0,1,N/A
2313265,26-May-22,New York,Rochester,100 block of Murray St,0,1,N/A
2313050,26-May-22,Mississippi,Jackson,1900 block of Ventura Dr,1,1,N/A
2313253,26-May-22,Illinois,Chicago,4600 block of N Francisco Ave,0,1,N/A
2312972,26-May-22,Tennessee,Memphis,5975 Bishop Dale Dr,0,1,N/A
2313241,26-May-22,Kentucky,Louisville,2200 block of Grand Ave,0,1,N/A
2314043,26-May-22,Virginia,South Boston,300 Poplar Creek St,0,1,N/A
2313281,26-May-22,California,Clovis,W Rialto Ave,0,1,N/A
2313389,26-May-22,Hawaii,Honolulu,925 S Beretania St,0,3,N/A
2313003,26-May-22,Texas,Fort Worth,5200 block of Bryant Irvin Rd,0,1,N/A
2313598,26-May-22,California,Berkeley,2100 Martin Luther King Jr. Way,0,1,N/A
2313601,26-May-22,Ohio,Cincinnati,3450 Reading Rd,0,2,N/A
2312963,26-May-22,Nebraska,Lincoln,7300 A St,0,1,N/A
2313362,26-May-22,Mississippi,Jackson,Queen Theresa Ln,0,1,N/A
2313168,25-May-22,Texas,Houston,7000 block of San Angelo St,0,1,N/A
2313053,25-May-22,Maryland,Baltimore,500 block of Willow Ave,0,2,N/A
2313723,25-May-22,Pennsylvania,Philadelphia,2000 block of N Franklin St,0,1,N/A
2313238,25-May-22,Georgia,Fayetteville,135 Carnoustie Way,0,2,N/A
2312687,25-May-22,Pennsylvania,Philadelphia,5700 block of N Lambert St,0,2,N/A
2312674,25-May-22,North Carolina,Rocky Mount,800 block of Edwards St,0,1,N/A
2311103,24-May-22,Maryland,Baltimore,6200 block of O’Donnell St,0,1,N/A
2312129,24-May-22,Georgia,Athens,E Carver Dr and Cone Dr,0,2,N/A
2310798,24-May-22,South Carolina,North Charleston,6520 Dorchester Rd,0,1,N/A
2310231,24-May-22,Georgia,Lawrenceville,Pine Ln,0,1,N/A
2312614,24-May-22,California,Lemon Grove,Lemon Grove Way and Hilltop Dr,0,1,N/A
2309646,23-May-22,Kentucky,Elizabethtown,200 block of Buford Ln,0,1,N/A
2312322,23-May-22,Illinois,Freeport,100 block of S Cherry Ave,0,1,N/A
2309729,23-May-22,Pennsylvania,Philadelphia,1801 W Pike St,0,3,N/A
2309684,23-May-22,District of Columbia,Washington,1200 block of N Capitol St,0,1,N/A
2309553,23-May-22,Wisconsin,Milwaukee,N 89th and W Mill Rd,0,2,N/A
2309763,23-May-22,Maryland,Baltimore,2330 Harford Rd,0,2,N/A
2309230,23-May-22,Illinois,Chicago,3300 block of W Madison St,0,1,N/A
2310144,23-May-22,Pennsylvania,Catasauqua,Railroad St,0,1,N/A
2308760,22-May-22,Wisconsin,Milwaukee,N/A,0,1,N/A
2309872,22-May-22,North Carolina,Clayton,Sequoia Dr,0,2,N/A
2308980,22-May-22,Illinois,Chicago,7700 block of S Essex Ave,0,2,N/A
2309106,22-May-22,Wisconsin,La Crosse,1900 S 7th St,1,1,N/A
2309112,22-May-22,Louisiana,New Orleans,Royal St and Saint Louis St,0,1,N/A
2309499,22-May-22,California,Los Angeles,27th St and Vermont Ave,0,2,N/A
2309490,22-May-22,California,Pomona,Kingsley Ave and San Antonio Ave,0,2,N/A
2309479,22-May-22,Colorado,Colorado Springs,750 Citadel Dr E,0,2,N/A
2309462,22-May-22,Georgia,Atlanta,6800 block of Kimberly Mill Rd,0,1,N/A
2309307,22-May-22,Ohio,Toledo,N/A,0,1,N/A
2308486,22-May-22,New York,Bronx,500 Trinity Ave,0,1,N/A
2308580,22-May-22,Ohio,Toledo,3600 block of Hoiles Ave,0,1,N/A
2309264,22-May-22,Florida,Jacksonville,2015 Kings Rd,0,1,N/A
2308720,22-May-22,Texas,Amarillo,12000 block of Lazy 2 Rd,0,1,N/A
2308594,22-May-22,Maryland,Baltimore,1900 block of N Collington Ave,1,2,N/A
2319588,22-May-22,Louisiana,Shreveport,4900 block of Jewella Ave,0,1,N/A
2309598,22-May-22,New York,Brooklyn,E 39th St and Glenwood Rd,0,1,N/A
2308185,21-May-22,Nebraska,Omaha,N 40th St and Corby St,0,1,N/A
2308920,21-May-22,Kentucky,Louisville,700 block of E Kentucky St,0,2,N/A
